avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,Id
148.0,54,147.9,435.9,44163,26168,16.3,0.0,"(42724.4, 45201]",43.4,42.3,45.0,"Montezuma County, Colorado",2.44,52.4,36.0,32.4,,2.6,29.0,15.4,54.2,9.5,49.9,37.4,31.6,40.9,25.4,83.01945525,0.369649805,0.2490272369999999,1.53307393,49.39041951,4.020100503,1547
3590.0,1216,158.6,451.0,59049,1034070,15.2,307.5227016,"(54545.6, 61494.5]",34.5,33.4,35.6,"Mecklenburg County, North Carolina",2.57,45.3,14.7,25.0,44.8,15.5,19.1,28.4,65.3,8.9,67.9,58.5,50.5,24.6,15.4,56.67573474,30.94009016,5.166880746,4.078914417,43.17563049,5.350191695,1548
24.0,12,156.3,350.1,44726,4154,12.3,0.0,"(42724.4, 45201]",46.0,44.2,46.6,"Valley County, Nebraska",2.21,64.2,17.2,34.4,,3.1,42.6,14.5,67.0,1.4,70.5,,35.6,38.3,16.9,98.30747532,0.070521862,0.0,0.023507287,56.87928308,5.01285347,1549
36.0,13,148.3,429.1,48887,5968,12.3,0.0,"(48021.6, 51046.4]",43.3,41.5,44.8,"McHenry County, North Dakota",2.2,59.4,9.7,37.8,,7.0,37.0,14.9,61.2,3.1,76.9,56.1,43.7,31.7,13.0,97.30101427,0.171909919,0.206291903,0.275055871,52.10889571,12.28389445,1551
97.0,35,133.2,365.5,65489,37928,9.6,0.0,"(61494.5, 125635]",29.7,29.3,30.0,"Uintah County, Utah",3.22,57.2,15.6,49.3,,4.6,34.7,11.8,61.7,5.1,72.0,60.4,53.7,21.1,10.2,87.81389099,0.5962878979999999,0.447915792,1.198174743,60.49540115,9.686539644,1552
340.0,117,152.5,451.8,52128,96021,19.5,1614.23022,"(51046.4, 54545.6]",25.9,24.8,27.7,"Story County, Iowa",2.35,41.5,1.6,11.4,,12.1,18.8,27.3,63.9,5.5,86.7,73.3,62.5,18.7,7.8,88.01957558,2.429850619,6.55226209,0.338725878,44.69791928,3.565762635,1555
78.0,30,211.7,578.6,42892,9316,14.1,0.0,"(42724.4, 45201]",45.9,45.6,46.2,"Livingston County, Kentucky",2.44,61.1,22.7,43.6,31.3,2.5,46.9,4.9,49.8,6.7,67.4,49.7,44.0,40.9,20.7,97.6900149,0.1916116669999999,0.404513519,0.010645093,59.77522216,1.418067227,1556
122.0,47,190.0,533.0,41688,16852,15.9,0.0,"(40362.7, 42724.4]",44.7,40.9,47.4,"Gem County, Idaho",2.63,52.2,18.5,55.9,,2.8,37.7,11.7,43.2,14.2,56.9,40.0,34.9,38.1,18.7,94.30398661,0.0,0.75906999,1.4404399019999998,53.74742513,4.495990836,1557
365.0,157,211.8,500.6,39506,56471,19.6,0.0,"(37413.8, 40362.7]",43.4,42.3,44.5,"Hawkins County, Tennessee",2.42,52.7,12.6,46.8,,5.8,44.2,8.8,47.6,10.0,61.2,44.3,40.0,42.4,23.8,96.21874724,1.3976499690000002,0.3675236329999999,0.385193038,50.25251435,4.203166438999999,1558
17.0,7,138.2,350.1,60435,3913,13.2,0.0,"(54545.6, 61494.5]",35.1,37.5,34.2,"Sutton County, Texas",2.66,66.6,24.9,39.0,,0.0,28.2,16.2,59.8,4.3,60.5,48.3,45.0,22.0,9.0,80.73625819,0.655572365,0.0,17.14573878,65.40540541,6.41025641,1559
1108.0,465,192.0,478.8,43661,179533,14.7,5.570006628,"(42724.4, 45201]",42.2,40.2,43.9,"Shasta County, California",2.54,49.1,12.0,27.5,,6.3,25.8,12.8,47.9,10.3,56.4,40.4,33.2,44.8,25.5,86.76051458,0.999206447,2.646108795,2.281744923,48.00288288,3.958736974,1560
178.0,84,202.5,428.2,60714,39083,11.3,0.0,"(54545.6, 61494.5]",40.4,39.0,41.5,"Warren County, Virginia",2.62,51.2,7.9,38.7,45.0,8.5,36.6,13.9,60.8,7.2,75.2,59.9,53.3,25.6,11.7,90.77466802,4.007172371,1.042072711,0.522335698,52.57588415,5.544668588,1562
746.0,320,195.2,468.7,44730,129723,16.7,215.84453030000003,"(42724.4, 45201]",39.8,38.5,41.3,"Madison County, Indiana",2.41,48.4,21.3,36.1,,4.1,39.1,11.9,52.2,9.3,64.7,47.6,43.3,37.9,19.3,88.06493706,7.838501689,0.439821922,1.105311636,47.30857745,4.977235099,1563
1962.667684,154,213.5,453.5494221,42881,42477,16.8,0.0,"(42724.4, 45201]",50.8,50.8,50.8,"Nye County, Nevada",0.0242,54.4,32.3,41.2,,3.3,35.6,9.2,39.7,13.4,53.1,34.6,30.2,48.2,25.0,85.66334311,2.564222874,1.431085044,5.158944282,52.18339358,6.302577113,1564
2362.0,753,140.1,429.5,65359,631096,11.2,456.34895480000006,"(61494.5, 125635]",36.1,35.0,37.4,"Arapahoe County, Colorado",2.63,50.5,16.5,31.1,,12.3,20.4,26.0,65.7,7.2,70.3,59.1,51.1,26.0,15.3,73.06965199,10.24050238,5.373247192999999,5.817264224,49.05771316,5.782071504,1565
135.0,60,222.3,487.9,40550,26720,21.7,2844.311377,"(40362.7, 42724.4]",34.7,33.1,35.5,"Peach County, Georgia",2.5,44.7,8.7,23.3,,5.0,30.1,13.2,52.7,11.3,60.9,43.7,37.0,33.9,17.6,47.53378129,45.70626892,1.063279923,4.862290482,46.71562217,2.8749468910000004,1566
412.0,147,165.7,460.5,49676,81035,16.0,567.6559511,"(48021.6, 51046.4]",42.0,41.1,42.7,"Lincoln County, North Carolina",2.62,57.7,15.7,36.0,,4.3,30.4,14.3,,10.2,64.8,51.3,46.4,33.5,18.6,89.26713413,5.409786624,0.468722511,2.367488502,58.69781973,4.703203954,1568
45.0,19,160.4,387.7,40179,9145,13.8,0.0,"(37413.8, 40362.7]",42.1,42.1,42.1,"Brewster County, Texas",2.27,45.9,10.8,23.3,,16.7,21.4,22.8,58.4,4.9,65.0,49.5,42.7,29.8,13.0,93.22144017,1.331889551,0.0,2.111532214,40.9689441,1.812688822,1569
168.0,73,161.4,381.2,33521,34318,25.6,0.0,"[22640, 34218.1]",42.6,40.8,43.7,"Bladen County, North Carolina",2.37,45.9,26.2,30.8,,0.8,33.2,9.4,46.8,12.1,54.0,39.5,33.7,43.9,25.1,57.89746544,35.21889401,0.043202765,3.05875576,42.50399278,6.97029703,1570
2353.0,876,152.6,399.5,57720,674836,17.7,1.481841514,"(54545.6, 61494.5]",34.7,33.8,35.6,"Hudson County, New Jersey",2.63,41.5,12.8,25.0,,19.1,26.1,23.8,62.7,9.3,56.5,48.8,44.6,29.6,21.3,55.626385600000006,12.74804978,14.6299759,13.56028125,38.47522277,5.344239425,1571
277.0,99,162.5,462.5,50435,70916,16.7,338.4285634,"(48021.6, 51046.4]",29.4,28.5,30.7,"Grand Forks County, North Dakota",2.25,45.7,3.0,19.2,,10.5,24.7,21.4,67.0,3.6,81.1,66.2,55.5,22.5,10.0,88.99665115,2.487713652,2.349990577,0.775598371,43.85891098,5.407811282999999,1572
306.0,104,142.2,473.2,68246,49084,8.0,0.0,"(61494.5, 125635]",43.9,41.9,45.5,"Bristol County, Rhode Island",2.38,52.4,4.9,23.7,,11.7,22.4,23.9,60.7,6.8,80.8,,55.4,27.0,11.1,95.29648609,1.26484464,1.6390109,0.248088498,54.26127527,4.448655477,1573
191.0,76,176.6,471.0,57046,33294,11.1,0.0,"(54545.6, 61494.5]",39.2,38.1,40.1,"Marion County, Iowa",2.43,57.7,8.2,25.2,59.6,7.0,35.7,17.5,65.3,4.0,81.2,63.7,55.9,30.4,12.7,96.29150626,0.547401347,1.0466795,0.41807026,57.94421328,4.504381161,1574
130.0,64,198.3,407.8,33968,27174,27.7,0.0,"[22640, 34218.1]",37.4,34.1,40.6,"Decatur County, Georgia",2.46,43.4,24.4,31.6,,5.7,34.9,9.3,46.1,6.5,48.9,37.8,34.5,40.4,27.2,53.07546205,41.62100957,0.314120827,3.900942362,40.955342,4.2411439710000005,1575
73.0,25,169.3,476.7,41818,13635,18.2,0.0,"(40362.7, 42724.4]",39.9,38.4,40.8,"Jasper County, Georgia",2.61,53.8,16.2,50.0,,2.6,40.2,7.3,51.7,12.7,55.5,,39.7,37.0,23.4,73.88361657,21.26829986,0.411976753,0.603251674,54.22316931,3.74722134,1576
274.0,112,183.7,463.3,49616,43386,12.9,0.0,"(48021.6, 51046.4]",45.8,44.3,47.2,"Windham County, Vermont",2.21,50.7,11.9,30.9,,8.3,30.7,20.2,60.9,6.8,63.7,47.1,39.1,45.7,26.7,94.90628848,0.930274978,1.051119522,0.262209859,47.13228735,3.546703589,1577
1230.0,419,134.1,395.3,57659,333577,12.8,257.8115398,"(54545.6, 61494.5]",35.5,34.4,36.7,"Larimer County, Colorado",2.47,50.3,7.0,21.2,,12.4,19.0,27.6,63.1,6.7,75.7,,51.9,25.5,13.3,91.07618147,0.898415282,1.991660041,2.219799074,50.51543096,4.709495456,1578
89.0,41,204.0,449.2,33041,14435,23.1,0.0,"[22640, 34218.1]",44.2,43.2,45.0,"Roane County, West Virginia",2.48,53.9,26.0,45.8,,10.0,46.5,8.2,41.3,8.9,51.6,36.0,32.9,51.8,32.6,97.9365947,0.020497404,0.12981689,0.204974037,52.19686649,2.353331124,1579
979.0,366,168.5,488.3,42703,136411,15.3,109.9618066,"(40362.7, 42724.4]",44.4,42.7,46.2,"Cambria County, Pennsylvania",2.28,48.5,9.1,32.4,,8.9,46.3,12.0,50.2,8.5,72.3,,45.8,39.9,17.6,93.8492334,3.407207582,0.495763411,0.304919609,47.39754633,4.763561711,1581
187.0,76,174.5,449.5,48128,32701,13.4,336.3811504,"(48021.6, 51046.4]",41.0,39.6,42.6,"Lafayette County, Missouri",2.44,56.0,18.5,39.0,,9.2,42.4,13.0,57.4,6.9,72.7,,46.5,32.2,14.5,94.29760603,2.008141937,0.230890752,0.218738607,53.844404,6.850471234,1582
149.0,68,168.7,395.8,45096,19796,14.9,0.0,"(42724.4, 45201]",56.3,55.8,56.8,"Llano County, Texas",2.21,59.0,16.6,42.0,,4.6,27.2,19.4,44.1,5.8,59.0,35.0,28.1,47.8,21.4,95.24918491,2.23567769,0.274284531,0.708999638,55.48879131,5.130927105,1584
85.0,26,138.7,433.0,46018,18495,16.9,0.0,"(45201, 48021.6]",40.4,40.3,40.5,"Banks County, Georgia",2.8,57.1,15.2,46.9,36.3,1.6,45.5,7.2,53.8,8.5,61.1,47.2,42.0,33.4,18.2,93.41732112,2.6832460730000003,1.27617801,0.687172775,58.96535938,4.162724693,1585
70.0,26,212.9,591.0,32961,8910,25.1,4938.271605,"[22640, 34218.1]",43.3,43.4,43.3,"Clay County, West Virginia",2.62,55.8,19.5,51.1,,0.0,49.1,5.8,39.6,12.3,48.7,33.7,32.6,52.0,32.5,98.04178974,0.0,0.0,0.043758889,58.09248555,8.753056235,1586
224.0,78,159.2,474.1,49117,40444,13.1,0.0,"(48021.6, 51046.4]",39.3,37.9,40.7,"Snyder County, Pennsylvania",2.62,52.7,12.6,31.0,52.8,3.6,46.0,10.0,60.0,5.0,70.1,53.9,48.9,29.6,13.4,96.81116716,1.011336962,0.684213155,0.4719572489999999,58.05982551,4.883318928,1587
1931.0,677,172.7,525.7,61510,300813,10.0,365.6756856,"(61494.5, 125635]",41.8,40.0,43.2,"Northampton County, Pennsylvania",2.56,51.4,9.3,28.7,,9.1,35.3,17.2,59.2,7.3,77.1,60.3,54.2,30.1,13.5,86.47568888,5.04145306,2.749519385,2.400072092,53.42832095,4.239802406,1588
220.0,98,195.9,445.2,41450,43943,18.1,22.75675307,"(40362.7, 42724.4]",38.8,37.6,39.6,"Chilton County, Alabama",2.68,54.4,13.5,41.9,41.0,3.6,39.2,9.1,52.1,9.1,60.8,,41.3,35.1,20.4,84.04573359,10.33341701,0.287546498,4.119217691,54.86235142,5.95355245,1589
551.0,168,151.8,521.2,55592,91636,9.7,556.5498276000001,"(54545.6, 61494.5]",41.7,40.2,43.6,"Grand Traverse County, Michigan",2.46,52.0,12.3,31.2,,9.5,26.9,18.9,59.9,6.6,73.0,54.6,46.7,33.7,15.1,94.57884258,1.373641652,0.714071207,0.384842115,51.77868993,5.649660208999999,1590
157.0,65,205.6,482.8,41093,29534,25.5,0.0,"(40362.7, 42724.4]",37.3,36.7,38.4,"Wayne County, Georgia",2.77,47.6,26.2,32.6,,0.4,42.1,7.8,44.9,11.3,53.3,40.7,35.0,35.8,20.9,74.35931572,20.89795647,0.1031751309999999,2.09012847,51.61931254,5.499843309,1591
432.0,170,174.5,445.5,56465,90802,10.0,0.0,"(54545.6, 61494.5]",38.8,37.8,39.7,"Rogers County, Oklahoma",2.64,59.6,15.7,36.9,41.0,6.4,33.1,16.8,60.4,5.5,72.8,58.2,52.7,27.8,13.0,75.13846844,1.085323467,0.969839668,1.587621931,60.30637328,5.259595862,1592
181.0,74,154.6,405.4,53150,38785,11.8,335.1811267,"(51046.4, 54545.6]",38.1,36.7,39.1,"Brown County, South Dakota",2.29,54.0,14.6,25.3,,8.3,33.3,20.8,68.9,2.5,77.2,61.5,51.9,27.7,13.3,92.00735681,1.505517604,1.860220704,0.084077772,49.43735934,4.909236214,1593
45.0,19,120.0,334.6,54421,8564,10.4,0.0,"(51046.4, 54545.6]",44.8,42.8,46.7,"Cedar County, Nebraska",2.39,64.4,14.0,28.4,,10.8,40.6,13.1,67.5,2.2,83.7,,43.6,28.0,8.9,98.67435159,0.080691643,0.023054755,0.080691643,60.67132867,6.343283582000001,1594
54.0,27,204.2,423.5,28730,11043,31.3,0.0,"[22640, 34218.1]",36.8,34.3,40.0,"Noxubee County, Mississippi",2.69,39.4,21.2,33.6,38.5,6.7,30.5,7.3,44.6,19.0,41.5,28.8,22.2,49.2,30.5,27.76631069,71.93753926,0.0,0.143587903,39.93115318,4.965357968,1595
41.0,22,215.0,409.5,30678,8957,34.6,0.0,"[22640, 34218.1]",40.7,36.1,46.0,"Jenkins County, Georgia",2.53,37.6,31.3,28.8,36.0,3.9,36.8,7.5,43.9,10.3,44.9,,27.5,45.3,28.9,62.64290518,33.53508182,0.224164985,1.37861466,34.62088698,3.774792067,1596
37.0,13,145.5,482.7,44461,4862,12.7,0.0,"(42724.4, 45201]",46.8,45.8,47.5,"Furnas County, Nebraska",2.11,60.2,34.3,21.1,,9.9,33.7,14.0,59.4,3.4,70.3,,40.4,36.6,16.6,96.95109474,0.122774708,0.184162063,0.73664825,51.09841828,5.315614618,1598
73.0,24,148.2,429.0,53679,15385,24.0,0.0,"(51046.4, 54545.6]",40.4,40.5,39.9,"West Feliciana Parish, Louisiana",3.04,36.1,10.1,20.8,,0.0,33.7,14.8,38.5,8.5,68.3,51.9,47.7,32.0,18.0,52.90301654,45.71521246,0.038923127,0.253000324,54.43620557,6.799830004,1599
360.0,133,168.8,481.8,57556,47285,10.7,0.0,"(54545.6, 61494.5]",50.3,49.3,51.0,"Carroll County, New Hampshire",2.22,59.4,14.8,44.4,37.5,3.4,31.4,20.0,56.6,5.8,70.0,47.9,40.2,36.4,13.4,97.39650201,0.359901501,0.599835834,0.0273609329999999,54.68263699,7.381867511,1601
81.0,36,177.8,396.0,50289,20781,14.8,0.0,"(48021.6, 51046.4]",33.7,33.0,34.3,"Dakota County, Nebraska",2.81,57.1,18.0,41.0,,2.8,34.9,7.6,65.4,7.4,65.5,,47.4,27.8,16.8,68.51139533,4.135012982,3.168573901,20.24713915,57.47599451,9.833738848,1602
5164.0,1722,147.3,468.1,84309,938506,7.6,330.31221960000005,"(61494.5, 125635]",41.5,40.0,42.9,"Bergen County, New Jersey",2.73,54.2,10.1,25.0,47.3,17.6,24.3,29.5,61.4,6.5,75.5,64.3,57.8,23.3,11.8,70.42738549,5.833882094,15.62164671,5.6836116720000005,56.4163314,4.077070131,1603
1962.667684,85,147.5,453.5494221,57405,42542,11.5,1504.395656,"(54545.6, 61494.5]",39.9,37.7,42.2,"Kandiyohi County, Minnesota",2.48,57.7,18.7,24.0,,8.4,27.9,15.1,64.9,4.8,70.7,,44.6,36.1,19.3,90.42738667,2.9167844689999995,0.652624635,4.026481953,55.81102928,5.730234678,1605
106.0,39,190.5,502.9,46067,18102,13.3,0.0,"(45201, 48021.6]",39.6,39.2,40.4,"Grant County, Arkansas",2.61,57.9,12.1,42.9,,3.6,43.1,11.4,52.7,9.4,67.7,52.1,46.7,35.9,19.5,93.82408331,3.799711975,0.542815996,0.3766478339999999,59.25061962,5.539429124,1606
58.0,22,128.0,356.3,41039,11766,17.0,0.0,"(40362.7, 42724.4]",45.6,45.5,45.7,"Grant County, West Virginia",0.0279999999999999,50.5,16.3,41.5,33.8,8.4,50.2,7.0,51.3,6.7,65.1,48.0,44.5,42.4,21.2,97.37621667,1.379602201,0.0,0.110029623,55.4011976,3.528435035,1607
1892.0,685,163.0,505.0,64150,214333,8.9,41.99073404,"(61494.5, 125635]",51.3,49.5,53.0,"Barnstable County, Massachusetts",2.24,53.2,11.5,37.2,,10.9,24.9,23.0,55.8,7.0,74.2,49.5,43.3,44.1,18.9,92.77259901,2.59352039,1.4024566269999998,1.023905087,49.56310834,3.5211809030000003,1608
155.0,65,174.0,434.3,45158,26224,13.1,0.0,"(42724.4, 45201]",44.4,42.9,45.9,"Juneau County, Wisconsin",2.48,48.5,17.9,43.0,31.7,7.4,42.2,9.0,53.0,7.1,66.0,46.2,41.4,42.7,21.4,94.32701744,2.347701366,0.441609421,0.362346192,49.77964744,4.951690821000001,1610
117.0,56,207.9,445.9,37080,21713,17.4,0.0,"(34218.1, 37413.8]",39.1,36.6,41.3,"Yell County, Arkansas",2.8,53.1,15.7,48.8,,4.8,40.6,9.3,50.5,8.3,55.7,40.6,37.0,42.1,23.5,81.96473552,2.729562629,1.4975956030000002,12.14105793,54.66371797,4.956760177,1611
2820.0,1031,147.1,404.1,47192,676685,18.7,294.0807022,"(45201, 48021.6]",36.5,35.2,37.9,"Bernalillo County, New Mexico",2.52,43.7,18.9,25.7,48.3,7.2,23.8,17.9,57.5,8.4,58.5,46.0,39.2,37.7,24.1,71.84702564,2.966719737,2.320819416,14.06276198,41.35260379,5.264795797,1612
2371.0,1004,180.0,442.9,49072,470690,17.7,31.86810852,"(48021.6, 51046.4]",38.6,36.7,40.4,"Hampden County, Massachusetts",2.57,42.2,17.5,30.0,,8.1,30.8,15.6,56.8,10.0,62.7,48.3,45.0,46.4,29.2,78.64375129999999,8.657147558,2.108789615,7.831578857,41.87394008,4.653517654,1613
223.0,93,181.6,459.2,42491,31212,14.9,32.03895937,"(40362.7, 42724.4]",48.1,46.7,49.5,"Coos County, New Hampshire",2.13,51.5,13.2,43.9,,7.6,39.1,11.7,54.2,6.9,61.8,43.2,38.6,43.5,22.5,95.54753687,1.735174145,0.429871352,0.3357389389999999,48.23214537,5.975049245,1615
21.0,6,127.6,488.4,43115,3180,27.3,0.0,"(42724.4, 45201]",42.6,40.7,44.1,"Baker County, Georgia",2.55,47.7,12.9,54.7,,0.0,42.2,4.3,47.1,7.1,50.4,41.0,33.8,35.9,24.0,50.5164034,47.66099635,0.5771567439999999,0.8201701090000001,47.79240899,5.354752343,1616
77.0,39,195.3,393.4,39158,15767,18.0,0.0,"(37413.8, 40362.7]",41.8,40.9,42.6,"Madison County, Arkansas",2.46,62.2,13.9,45.7,,1.8,46.0,7.1,53.9,7.3,56.4,43.8,38.1,38.7,22.9,94.86689594,0.4649089289999999,0.6177557,0.713284932,60.85515936,3.234421365,1617
600.0,242,188.0,478.2,46701,107233,15.4,83.92938741,"(45201, 48021.6]",40.6,39.6,41.4,"Androscoggin County, Maine",2.34,49.0,13.4,32.5,,6.8,37.2,13.9,,7.2,65.5,50.5,46.1,38.8,20.8,92.46692056,1.41163763,0.801728232,0.279347816,46.16229053,5.235413921,1618
131.0,59,266.2,572.1,25215,21013,38.2,0.0,"[22640, 34218.1]",39.1,37.1,41.4,"Clay County, Kentucky",2.53,48.2,30.4,35.1,,3.7,36.9,5.3,31.6,15.9,39.7,,26.4,57.3,41.9,93.37558685,3.915492958,0.056338028,0.643192488,47.61904762,7.638737757999999,1619
4132.0,1539,171.5,470.3,65217,818963,11.5,69.60021393,"(61494.5, 125635]",39.8,38.4,41.0,"Worcester County, Massachusetts",2.6,48.3,10.9,32.7,,13.8,28.9,21.3,61.8,7.8,74.7,60.9,56.0,34.3,19.4,84.97536794,4.6413091060000005,4.469408769,3.03094576,49.56736261,4.642829838,1620
316.0,124,162.0,422.8,47419,56264,16.3,0.0,"(45201, 48021.6]",45.0,44.7,45.2,"Franklin County, Virginia",2.36,58.4,9.5,36.4,,4.0,32.0,13.1,54.0,6.2,67.4,50.2,40.1,35.0,17.2,89.09704342,8.450679215,0.2663588739999999,0.878984285,57.66095994,5.965766068,1621
96.0,41,227.5,524.4,36644,14568,26.8,0.0,"(34218.1, 37413.8]",41.3,40.1,42.6,"Winn Parish, Louisiana",2.36,46.9,27.7,44.1,24.3,3.9,42.0,7.9,41.3,6.3,56.1,40.2,35.3,40.1,22.2,65.60753955,32.56815887,0.0,0.228879165,49.35606748,4.891661195,1622
383.0,155,182.4,468.5,38878,69838,22.1,243.4204874,"(37413.8, 40362.7]",38.9,37.2,40.1,"Greenwood County, South Carolina",2.52,44.6,19.6,26.9,,9.2,29.7,15.6,51.4,12.9,57.3,42.8,38.0,39.2,23.2,63.93200613,31.12897909,0.736695762,1.679780998,43.55086301,4.631760644,1624
41.0,20,250.7,512.7,25402,7307,43.0,0.0,"[22640, 34218.1]",33.3,32.1,36.8,"East Carroll Parish, Louisiana",2.26,28.1,39.7,47.0,,0.7,38.5,6.6,32.0,19.2,36.3,26.1,22.5,51.1,36.3,28.74283429,69.71070524,0.15997867,0.15997867,28.8648245,4.305555556,1625
139.0,60,226.9,513.2,34295,21415,24.4,46.69624095,"(34218.1, 37413.8]",41.9,41.4,42.8,"Lincoln County, West Virginia",2.69,50.6,16.9,50.7,27.2,5.2,43.4,5.7,42.2,10.1,51.7,34.3,31.7,52.6,31.6,98.32560297,0.477736549,0.269016698,0.0,52.9271954,2.635983264,1626
25.0,9,151.8,448.8,41593,3238,14.9,0.0,"(40362.7, 42724.4]",49.3,46.3,52.9,"Coke County, Texas",1.95,64.7,16.5,24.7,,25.9,33.5,14.3,56.5,3.1,69.3,46.6,42.1,33.3,10.6,94.22483014,0.7720815320000001,0.123533045,3.675108091,53.65396627,0.0,1629
84.0,31,178.0,485.1,43509,16572,17.6,784.4557083999999,"(42724.4, 45201]",34.3,32.6,36.2,"Hill County, Montana",2.63,49.0,11.5,33.4,,5.6,28.3,16.3,58.9,4.0,61.6,46.5,41.7,34.2,19.0,72.84391454,0.0181565089999999,0.508382255,0.484173576,48.07944846,5.809710918,1630
1962.667684,42,183.5,453.5494221,41527,16346,17.7,4098.862107,"(40362.7, 42724.4]",40.0,39.7,40.6,"Neosho County, Kansas",2.47,53.1,9.4,20.7,,4.7,33.6,12.1,60.9,4.7,67.8,53.0,46.2,35.0,18.6,94.60512696,1.169092127,0.194848688,0.444498569,52.01918614,8.276059565,1632
162.0,61,161.1,452.0,50266,29550,12.2,0.0,"(48021.6, 51046.4]",40.7,40.4,41.0,"Trempealeau County, Wisconsin",2.45,54.8,17.0,38.2,,8.6,38.8,13.2,65.9,3.6,74.6,,55.0,30.7,14.9,93.4754522,0.465796274,0.550795594,4.226166191,52.56866734,4.872575733,1635
37.0,16,213.4,534.8,40701,4874,17.0,0.0,"(40362.7, 42724.4]",42.3,41.5,43.1,"Carlisle County, Kentucky",2.39,58.4,15.0,36.5,,1.9,38.2,7.9,52.4,6.8,55.9,41.8,35.1,43.2,26.7,96.56902087,1.565008026,0.080256822,0.060192616,54.58960661,5.540166205,1636
151.0,70,201.4,452.9,52491,28701,10.7,34.84199157,"(51046.4, 54545.6]",40.4,38.9,41.7,"Ripley County, Indiana",2.58,57.3,17.7,38.7,,4.4,44.9,11.6,58.1,7.4,75.1,,55.5,28.1,13.4,97.05368377,0.475325038,1.076471411,0.492800224,58.48365534,5.038143675,1637
68.0,24,132.8,359.3,56800,20822,10.0,0.0,"(54545.6, 61494.5]",34.6,33.2,35.8,"Uinta County, Wyoming",2.76,56.5,18.4,38.6,,0.4,36.2,13.9,65.8,4.4,71.0,,54.1,24.4,13.0,94.23315815,0.195891065,0.1194457719999999,1.5384615380000002,57.45134631,6.918371652,1638
16.0,5,127.2,443.6,48543,2624,13.7,0.0,"(48021.6, 51046.4]",44.4,42.7,45.1,"Frontier County, Nebraska",2.25,59.5,8.1,12.1,,6.5,34.7,11.8,61.5,2.4,77.0,,40.8,30.4,10.8,98.25106879,0.0,0.0,0.0,58.11808118,3.646833013,1640
335.0,137,180.1,469.0,38992,51441,19.3,2332.769581,"(37413.8, 40362.7]",42.1,40.4,44.5,"Knox County, Illinois",2.25,44.0,11.7,32.6,,6.0,36.6,11.4,50.1,7.4,63.2,45.4,39.4,43.9,24.5,87.02602088,8.499002148999999,0.82514584,1.897835431,42.65057979,5.205017787,1641
198.0,78,193.3,487.4,41574,33115,16.6,0.0,"(40362.7, 42724.4]",41.7,40.8,42.5,"Lawrence County, Alabama",2.46,54.4,16.1,37.9,,6.8,40.6,7.7,47.0,9.8,66.5,,43.8,36.4,18.9,77.34770440000001,11.45715477,0.11016495,0.0595486209999999,52.38235946,4.830100247,1642
326.0,115,170.1,511.0,40923,49642,18.9,60.43269812,"(40362.7, 42724.4]",41.0,39.0,42.5,"Montgomery County, New York",2.5,44.5,19.1,28.5,,7.5,36.6,10.1,54.6,8.9,61.4,44.6,41.3,44.7,26.2,88.86076458,2.129412001,0.727214287,5.375760862999999,43.69722094,6.043704855,1643
137.0,81,212.0,365.4,37378,27891,17.9,0.0,"(34218.1, 37413.8]",43.8,43.0,44.8,"Russell County, Virginia",2.51,54.0,12.6,39.5,45.6,2.4,36.7,8.0,43.7,8.0,56.7,,35.5,43.2,23.5,97.21720659,1.037351744,0.145158435,0.601876438,52.3494794,3.255738239,1644
367.0,139,168.2,451.0,57427,82178,10.4,462.4108642,"(54545.6, 61494.5]",36.0,35.4,37.1,"Natrona County, Wyoming",2.44,50.6,17.3,33.0,,5.4,27.5,14.5,65.7,5.1,69.6,56.1,50.2,26.8,13.4,92.55102423,1.114846709,0.947369737,1.261076602,47.12271638,5.340540541,1645
561.0,227,189.6,477.3,40124,104173,20.1,28.79824907,"(37413.8, 40362.7]",39.0,37.6,40.5,"Houston County, Alabama",2.62,46.9,18.0,36.1,,5.0,33.1,13.3,54.0,8.3,63.4,48.4,40.0,36.7,20.7,69.70656982,26.4251357,0.7649660979999999,0.823883942,46.61581243,5.6645851920000005,1646
737.0,252,159.0,463.7,61908,161382,11.0,632.040748,"(61494.5, 125635]",36.3,35.0,38.1,"Chittenden County, Vermont",2.36,46.0,6.5,15.1,62.4,15.9,20.6,29.6,67.0,5.0,77.7,,58.6,29.2,15.6,91.5779126,2.383054392,3.245236709,0.403228331,46.86919273,4.180500351,1647
83.0,33,167.9,453.6,32867,12385,26.8,0.0,"[22640, 34218.1]",45.1,44.6,45.3,"Washington County, North Carolina",2.4,45.2,29.6,22.7,,5.3,38.0,6.1,43.2,15.5,53.1,37.4,32.5,46.9,26.7,46.71613514,48.91064099,0.0,2.194505841,42.52300614,3.122648608,1648
